Segment,PropReg,PropWeek,PropBase,Distance,Winner,Margin
182-NCR-WIL,"(0.6666666666666666, 'Regular')","(0.717948717948718, 'Weekday')","(0.7948717948717948, 'Baseline')",3,Baseline,0.07692307692307687
182-NWK-NYP,"(0.7368421052631579, 'Weekday')","(0.7631578947368421, 'Baseline')","(0.8421052631578947, 'Regular')",1,Regular,0.07894736842105254
182-PHL-MET,"(0.7948717948717948, 'Weekday')","(0.8205128205128205, 'Regular')","(0.8717948717948718, 'Baseline')",2,Baseline,0.05128205128205132
182-PHL-NYP,"(0.3333333333333333, 'Regular')","(0.5128205128205128, 'Baseline')","(0.5641025641025641, 'Weekday')",4,Weekday,0.05128205128205132
182-PHL-TRE,"(0.8974358974358975, 'Weekday')","(0.9230769230769231, 'Regular')","(0.9743589743589743, 'Baseline')",1,Baseline,0.05128205128205121
182-TRE-NYP,"(0.5384615384615384, 'Baseline')","(0.5641025641025641, 'Regular')","(0.6153846153846154, 'Weekday')",3,Weekday,0.05128205128205132
182-WAS-MET,"(0.5897435897435898, 'Weekday')","(0.7692307692307693, 'Baseline')","(0.8461538461538461, 'Regular')",7,Regular,0.07692307692307687
182-WAS-NWK,"(0.5263157894736842, 'Weekday')","(0.5789473684210527, 'Regular')","(0.8157894736842105, 'Baseline')",8,Baseline,0.23684210526315785
182-WAS-NYP,"(0.3076923076923077, 'Regular')","(0.4358974358974359, 'Weekday')","(0.6153846153846154, 'Baseline')",9,Baseline,0.17948717948717952
182-WAS-WIL,"(0.6666666666666666, 'Regular')","(0.6923076923076923, 'Weekday')","(0.8205128205128205, 'Baseline')",4,Baseline,0.1282051282051282
182-WIL-NWK,"(0.6052631578947368, 'Weekday')","(0.631578947368421, 'Regular')","(0.7105263157894737, 'Baseline')",4,Baseline,0.07894736842105265
182-WIL-NYP,"(0.46153846153846156, 'Regular')","(0.5384615384615384, 'Weekday')","(0.5897435897435898, 'Baseline')",5,Baseline,0.05128205128205132
183-MET-BAL,"(0.23076923076923078, 'Baseline')","(0.7692307692307693, 'Weekday')","(0.9230769230769231, 'Regular')",4,Regular,0.15384615384615385
183-MET-WAS,"(0.07692307692307693, 'Baseline')","(0.6923076923076923, 'Weekday')","(0.8846153846153846, 'Regular')",7,Regular,0.1923076923076923
183-NCR-WAS,"(0.0, 'Baseline')","(0.9230769230769231, 'Weekday')","(1.0, 'Regular')",1,Regular,0.07692307692307687
183-NWK-BAL,"(0.4230769230769231, 'Baseline')","(0.7692307692307693, 'Weekday')","(0.8846153846153846, 'Regular')",5,Regular,0.11538461538461531
183-NWK-WAS,"(0.07692307692307693, 'Baseline')","(0.7307692307692307, 'Weekday')","(0.8846153846153846, 'Regular')",8,Regular,0.15384615384615385
183-NYP-BAL,"(0.5384615384615384, 'Baseline')","(0.8846153846153846, 'Weekday')","(0.9615384615384616, 'Regular')",6,Regular,0.07692307692307698
183-NYP-WAS,"(0.11538461538461539, 'Baseline')","(0.7692307692307693, 'Weekday')","(0.9230769230769231, 'Regular')",9,Regular,0.15384615384615385
183-PHL-WAS,"(0.08695652173913043, 'Baseline')","(0.782608695652174, 'Weekday')","(0.9130434782608695, 'Regular')",5,Regular,0.13043478260869557
183-TRE-WAS,"(0.038461538461538464, 'Baseline')","(0.8461538461538461, 'Weekday')","(0.9615384615384616, 'Regular')",6,Regular,0.11538461538461542
184-BAL-MET,"(0.6153846153846154, 'Weekday')","(0.8846153846153846, 'Baseline')","(0.9615384615384616, 'Regular')",5,Regular,0.07692307692307698
184-BAL-NYP,"(0.4230769230769231, 'Baseline')","(0.7307692307692307, 'Weekday')","(0.9230769230769231, 'Regular')",8,Regular,0.1923076923076924
184-BWI-MET,"(0.8076923076923077, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9615384615384616, 'Regular')",6,Regular,0.11538461538461542
184-BWI-NYP,"(0.4230769230769231, 'Baseline')","(0.7307692307692307, 'Weekday')","(0.8846153846153846, 'Regular')",9,Regular,0.15384615384615385
184-NCR-MET,"(0.8461538461538461, 'Weekday')","(0.8846153846153846, 'Baseline')","(0.9615384615384616, 'Regular')",7,Regular,0.07692307692307698
184-NCR-NYP,"(0.46153846153846156, 'Baseline')","(0.6923076923076923, 'Weekday')","(0.7692307692307693, 'Regular')",10,Regular,0.07692307692307698
184-NRK-NYP,"(0.2692307692307692, 'Baseline')","(0.6538461538461539, 'Weekday')","(0.8846153846153846, 'Regular')",7,Regular,0.23076923076923073
184-NRK-PHL,"(0.88, 'Weekday')","(0.92, 'Baseline')","(1.0, 'Regular')",2,Regular,0.07999999999999996
184-NRK-TRE,"(0.8846153846153846, 'Weekday')","(0.8846153846153846, 'Baseline')","(0.9615384615384616, 'Regular')",3,Regular,0.07692307692307698
184-NWK-NYP,"(0.7307692307692307, 'Baseline')","(0.9230769230769231, 'Weekday')","(1.0, 'Regular')",1,Regular,0.07692307692307687
184-PHL-NYP,"(0.52, 'Baseline')","(0.88, 'Weekday')","(0.96, 'Regular')",5,Regular,0.07999999999999996
184-TRE-NYP,"(0.38461538461538464, 'Baseline')","(0.8461538461538461, 'Weekday')","(0.9615384615384616, 'Regular')",4,Regular,0.11538461538461542
184-WAS-MET,"(0.8461538461538461, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9615384615384616, 'Regular')",8,Regular,0.11538461538461542
184-WAS-NYP,"(0.5384615384615384, 'Baseline')","(0.6923076923076923, 'Weekday')","(0.8846153846153846, 'Regular')",11,Regular,0.1923076923076923
184-WAS-TRE,"(0.8076923076923077, 'Weekday')","(0.8076923076923077, 'Baseline')","(0.8846153846153846, 'Regular')",7,Regular,0.07692307692307687
184-WIL-NYP,"(0.3076923076923077, 'Baseline')","(0.7692307692307693, 'Weekday')","(0.9230769230769231, 'Regular')",6,Regular,0.15384615384615385
185-EWR-WIL,"(0.48, 'Baseline')","(0.8, 'Weekday')","(0.88, 'Regular')",4,Regular,0.07999999999999996
185-MET-PHL,"(0.84, 'Baseline')","(0.92, 'Regular')","(1.0, 'Weekday')",2,Weekday,0.07999999999999996
185-MET-WAS,"(0.7307692307692307, 'Regular')","(0.7307692307692307, 'Baseline')","(0.8461538461538461, 'Weekday')",7,Weekday,0.11538461538461542
185-NWK-PHL,"(0.24, 'Baseline')","(0.84, 'Weekday')","(0.96, 'Regular')",4,Regular,0.12
185-NWK-TRE,"(0.8461538461538461, 'Baseline')","(0.9230769230769231, 'Weekday')","(1.0, 'Regular')",3,Regular,0.07692307692307687
185-NWK-WIL,"(0.11538461538461539, 'Baseline')","(0.7692307692307693, 'Weekday')","(0.8846153846153846, 'Regular')",5,Regular,0.11538461538461531
185-NYP-BAL,"(0.6153846153846154, 'Weekday')","(0.7307692307692307, 'Baseline')","(0.8076923076923077, 'Regular')",7,Regular,0.07692307692307698
185-NYP-NCR,"(0.5384615384615384, 'Baseline')","(0.5769230769230769, 'Weekday')","(0.8076923076923077, 'Regular')",9,Regular,0.23076923076923084
185-NYP-PHL,"(0.44, 'Baseline')","(0.84, 'Weekday')","(0.92, 'Regular')",5,Regular,0.08000000000000007
185-NYP-TRE,"(0.8461538461538461, 'Baseline')","(0.8846153846153846, 'Weekday')","(0.9615384615384616, 'Regular')",4,Regular,0.07692307692307698
185-PHL-BAL,"(0.68, 'Baseline')","(0.72, 'Weekday')","(0.88, 'Regular')",2,Regular,0.16000000000000003
185-PHL-WAS,"(0.28, 'Baseline')","(0.72, 'Weekday')","(0.8, 'Regular')",5,Regular,0.08000000000000007
185-WIL-BAL,"(0.2692307692307692, 'Baseline')","(0.8461538461538461, 'Weekday')","(0.9230769230769231, 'Regular')",1,Regular,0.07692307692307698
185-WIL-BWI,"(0.5384615384615384, 'Baseline')","(0.8846153846153846, 'Weekday')","(0.9615384615384616, 'Regular')",2,Regular,0.07692307692307698
185-WIL-NCR,"(0.8461538461538461, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9230769230769231, 'Regular')",3,Regular,0.07692307692307698
185-WIL-WAS,"(0.15384615384615385, 'Baseline')","(0.8076923076923077, 'Weekday')","(0.9230769230769231, 'Regular')",4,Regular,0.11538461538461542
186-ABE-MET,"(0.7307692307692307, 'Regular')","(0.7692307692307693, 'Baseline')","(0.8461538461538461, 'Weekday')",4,Weekday,0.07692307692307687
186-ABE-PHL,"(0.5384615384615384, 'Baseline')","(0.7692307692307693, 'Regular')","(0.8846153846153846, 'Weekday')",2,Weekday,0.11538461538461531
186-BAL-MET,"(0.7692307692307693, 'Regular')","(0.8076923076923077, 'Baseline')","(0.8846153846153846, 'Weekday')",5,Weekday,0.07692307692307687
186-BAL-TRE,"(0.8461538461538461, 'Baseline')","(0.8846153846153846, 'Regular')","(0.9615384615384616, 'Weekday')",4,Weekday,0.07692307692307698
186-BAL-WIL,"(0.7692307692307693, 'Regular')","(0.8076923076923077, 'Weekday')","(0.9230769230769231, 'Baseline')",2,Baseline,0.11538461538461542
186-BWI-NYP,"(0.19230769230769232, 'Baseline')","(0.5769230769230769, 'Regular')","(0.6923076923076923, 'Weekday')",8,Weekday,0.11538461538461542
186-BWI-WIL,"(0.7692307692307693, 'Regular')","(0.8076923076923077, 'Baseline')","(0.8846153846153846, 'Weekday')",3,Weekday,0.07692307692307687
186-MET-NYP,"(0.07692307692307693, 'Baseline')","(0.8076923076923077, 'Weekday')","(0.9615384615384616, 'Regular')",2,Regular,0.15384615384615385
186-NCR-NWK,"(0.7692307692307693, 'Weekday')","(0.8846153846153846, 'Regular')","(0.9615384615384616, 'Baseline')",8,Baseline,0.07692307692307698
186-NCR-NYP,"(0.23076923076923078, 'Baseline')","(0.6538461538461539, 'Regular')","(0.7307692307692307, 'Weekday')",9,Weekday,0.07692307692307687
186-PHL-MET,"(0.6923076923076923, 'Baseline')","(0.8846153846153846, 'Weekday')","(0.9615384615384616, 'Regular')",2,Regular,0.07692307692307698
186-PHL-NWK,"(0.8076923076923077, 'Baseline')","(0.8461538461538461, 'Weekday')","(0.9230769230769231, 'Regular')",3,Regular,0.07692307692307698
186-TRE-NYP,"(0.15384615384615385, 'Baseline')","(0.8076923076923077, 'Weekday')","(0.9615384615384616, 'Regular')",3,Regular,0.15384615384615385
186-WAS-MET,"(0.8846153846153846, 'Regular')","(0.8846153846153846, 'Baseline')","(0.9615384615384616, 'Weekday')",8,Weekday,0.07692307692307698
186-WAS-NYP,"(0.38461538461538464, 'Baseline')","(0.6538461538461539, 'Regular')","(0.7307692307692307, 'Weekday')",10,Weekday,0.07692307692307687
186-WIL-NYP,"(0.38461538461538464, 'Baseline')","(0.6923076923076923, 'Regular')","(0.8076923076923077, 'Weekday')",5,Weekday,0.11538461538461542
187-BAL-NCR,"(0.5384615384615384, 'Baseline')","(0.8461538461538461, 'Weekday')","(0.9230769230769231, 'Regular')",2,Regular,0.07692307692307698
187-BWI-NCR,"(0.8461538461538461, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9615384615384616, 'Regular')",1,Regular,0.11538461538461542
187-BWI-WAS,"(0.2692307692307692, 'Baseline')","(0.8461538461538461, 'Weekday')","(0.9615384615384616, 'Regular')",2,Regular,0.11538461538461542
187-MET-PHL,"(0.72, 'Baseline')","(0.8, 'Weekday')","(0.88, 'Regular')",2,Regular,0.07999999999999996
187-NWK-BAL,"(0.2692307692307692, 'Weekday')","(0.38461538461538464, 'Regular')","(0.5769230769230769, 'Baseline')",5,Baseline,0.19230769230769224
187-NWK-BWI,"(0.3076923076923077, 'Weekday')","(0.4230769230769231, 'Regular')","(0.5769230769230769, 'Baseline')",6,Baseline,0.1538461538461538
187-NWK-PHL,"(0.48, 'Weekday')","(0.52, 'Baseline')","(0.6, 'Regular')",3,Regular,0.07999999999999996
187-NWK-WAS,"(0.2692307692307692, 'Regular')","(0.2692307692307692, 'Weekday')","(0.5, 'Baseline')",8,Baseline,0.23076923076923078
187-NYP-BAL,"(0.3076923076923077, 'Weekday')","(0.4230769230769231, 'Regular')","(0.5384615384615384, 'Baseline')",6,Baseline,0.11538461538461536
187-NYP-BWI,"(0.3076923076923077, 'Regular')","(0.46153846153846156, 'Weekday')","(0.6153846153846154, 'Baseline')",7,Baseline,0.15384615384615385
187-NYP-WIL,"(0.5, 'Regular')","(0.5384615384615384, 'Weekday')","(0.6153846153846154, 'Baseline')",5,Baseline,0.07692307692307698
187-PHL-NCR,"(0.44, 'Weekday')","(0.56, 'Regular')","(0.64, 'Baseline')",4,Baseline,0.07999999999999996
187-TRE-BWI,"(0.6923076923076923, 'Regular')","(0.6923076923076923, 'Weekday')","(0.7692307692307693, 'Baseline')",4,Baseline,0.07692307692307698
187-WIL-NCR,"(0.5769230769230769, 'Regular')","(0.6153846153846154, 'Weekday')","(0.7307692307692307, 'Baseline')",3,Baseline,0.11538461538461531
189-MET-NCR,"(0.7647058823529411, 'Regular')","(0.7647058823529411, 'Weekday')","(0.8235294117647058, 'Baseline')",6,Baseline,0.05882352941176472
189-NYP-NWK,"(0.9411764705882353, 'Regular')","(0.9411764705882353, 'Weekday')","(1.0, 'Baseline')",1,Baseline,0.05882352941176472
189-TRE-NCR,"(0.7058823529411765, 'Regular')","(0.7058823529411765, 'Weekday')","(0.8235294117647058, 'Baseline')",5,Baseline,0.11764705882352933
19-ALX-BHM,"(0.013986013986013986, 'Regular')","(0.013986013986013986, 'Weekday')","(0.1958041958041958, 'Baseline')",18,Baseline,0.18181818181818182
19-ALX-CSN,"(0.13924050632911392, 'Regular')","(0.1518987341772152, 'Weekday')","(0.43670886075949367, 'Baseline')",13,Baseline,0.28481012658227844
19-ALX-CVS,"(0.379746835443038, 'Weekday')","(0.3987341772151899, 'Regular')","(0.5506329113924051, 'Baseline')",3,Baseline,0.15189873417721522
19-ALX-DAN,"(0.14556962025316456, 'Regular')","(0.18354430379746836, 'Weekday')","(0.3227848101265823, 'Baseline')",5,Baseline,0.13924050632911392
19-ALX-GAS,"(0.1518987341772152, 'Regular')","(0.20253164556962025, 'Weekday')","(0.5063291139240507, 'Baseline')",10,Baseline,0.30379746835443044
19-ALX-GNS,"(0.08227848101265822, 'Regular')","(0.10759493670886076, 'Weekday')","(0.3291139240506329, 'Baseline')",15,Baseline,0.2215189873417721
19-ALX-GRO,"(0.13291139240506328, 'Regular')","(0.17088607594936708, 'Weekday')","(0.34810126582278483, 'Baseline')",6,Baseline,0.17721518987341775
19-ALX-GRV,"(0.12025316455696203, 'Regular')","(0.12025316455696203, 'Weekday')","(0.4050632911392405, 'Baseline')",12,Baseline,0.28481012658227844
19-ALX-HPT,"(0.13924050632911392, 'Regular')","(0.24050632911392406, 'Weekday')","(0.5, 'Baseline')",7,Baseline,0.25949367088607594
19-ALX-SAL,"(0.12738853503184713, 'Regular')","(0.1910828025477707, 'Weekday')","(0.5031847133757962, 'Baseline')",8,Baseline,0.31210191082802546
19-ALX-SPB,"(0.0949367088607595, 'Regular')","(0.17088607594936708, 'Weekday')","(0.4810126582278481, 'Baseline')",11,Baseline,0.310126582278481
19-ALX-TCA,"(0.1518987341772152, 'Regular')","(0.16455696202531644, 'Weekday')","(0.379746835443038, 'Baseline')",14,Baseline,0.21518987341772156
19-ALX-TCL,"(0.02097902097902098, 'Weekday')","(0.027972027972027972, 'Regular')","(0.0979020979020979, 'Baseline')",19,Baseline,0.06993006993006994
19-ATL-ATN,"(0.06993006993006994, 'Baseline')","(0.16783216783216784, 'Weekday')","(0.2517482517482518, 'Regular')",1,Regular,0.08391608391608393
19-ATN-MEI,"(0.04929577464788732, 'Regular')","(0.06338028169014084, 'Weekday')","(0.11971830985915492, 'Baseline')",3,Baseline,0.05633802816901408
19-ATN-TCL,"(0.11188811188811189, 'Regular')","(0.1258741258741259, 'Weekday')","(0.24475524475524477, 'Baseline')",2,Baseline,0.11888111888111888
19-BAL-ALX,"(0.5286624203821656, 'Weekday')","(0.6178343949044586, 'Regular')","(0.7070063694267515, 'Baseline')",2,Baseline,0.08917197452229297
19-BAL-BHM,"(0.014084507042253521, 'Weekday')","(0.035211267605633804, 'Regular')","(0.14788732394366197, 'Baseline')",20,Baseline,0.11267605633802816
19-BAL-CLP,"(0.3630573248407643, 'Regular')","(0.3885350318471338, 'Weekday')","(0.445859872611465, 'Baseline')",4,Baseline,0.0573248407643312
19-BAL-CSN,"(0.12101910828025478, 'Regular')","(0.14012738853503184, 'Weekday')","(0.42038216560509556, 'Baseline')",15,Baseline,0.28025477707006374
19-BAL-CVS,"(0.1592356687898089, 'Regular')","(0.19745222929936307, 'Weekday')","(0.39490445859872614, 'Baseline')",5,Baseline,0.19745222929936307
19-BAL-DAN,"(0.10191082802547771, 'Regular')","(0.17197452229299362, 'Weekday')","(0.3375796178343949, 'Baseline')",7,Baseline,0.16560509554140126
19-BAL-GAS,"(0.12101910828025478, 'Regular')","(0.16560509554140126, 'Weekday')","(0.5477707006369427, 'Baseline')",12,Baseline,0.3821656050955414
19-BAL-GNS,"(0.08280254777070063, 'Regular')","(0.09554140127388536, 'Weekday')","(0.2611464968152866, 'Baseline')",17,Baseline,0.16560509554140126
19-BAL-GRO,"(0.12101910828025478, 'Regular')","(0.17834394904458598, 'Weekday')","(0.3057324840764331, 'Baseline')",8,Baseline,0.12738853503184713
19-BAL-GRV,"(0.10828025477707007, 'Regular')","(0.15286624203821655, 'Weekday')","(0.36942675159235666, 'Baseline')",14,Baseline,0.2165605095541401
19-BAL-HPT,"(0.12738853503184713, 'Regular')","(0.19745222929936307, 'Weekday')","(0.4585987261146497, 'Baseline')",9,Baseline,0.2611464968152866
19-BAL-LYH,"(0.1337579617834395, 'Regular')","(0.1337579617834395, 'Weekday')","(0.2229299363057325, 'Baseline')",6,Baseline,0.089171974522293
19-BAL-MEI,"(0.02112676056338028, 'Weekday')","(0.035211267605633804, 'Regular')","(0.09859154929577464, 'Baseline')",22,Baseline,0.06338028169014084
19-BAL-SAL,"(0.08280254777070063, 'Regular')","(0.1464968152866242, 'Weekday')","(0.4585987261146497, 'Baseline')",10,Baseline,0.3121019108280255
19-BAL-SPB,"(0.08917197452229299, 'Regular')","(0.15286624203821655, 'Weekday')","(0.4267515923566879, 'Baseline')",13,Baseline,0.2738853503184714
19-BAL-TCA,"(0.10828025477707007, 'Weekday')","(0.11464968152866242, 'Regular')","(0.3821656050955414, 'Baseline')",16,Baseline,0.26751592356687903
19-BAL-TCL,"(0.028169014084507043, 'Regular')","(0.04225352112676056, 'Weekday')","(0.1056338028169014, 'Baseline')",21,Baseline,0.06338028169014084
19-BHM-TCL,"(0.18181818181818182, 'Weekday')","(0.1888111888111888, 'Regular')","(0.2727272727272727, 'Baseline')",1,Baseline,0.0839160839160839
19-CLP-BHM,"(0.02112676056338028, 'Regular')","(0.035211267605633804, 'Weekday')","(0.176056338028169, 'Baseline')",16,Baseline,0.1408450704225352
19-CLP-CLT,"(0.056962025316455694, 'Baseline')","(0.12025316455696203, 'Regular')","(0.21518987341772153, 'Weekday')",7,Weekday,0.0949367088607595
19-CLP-CSN,"(0.12025316455696203, 'Regular')","(0.1962025316455696, 'Weekday')","(0.3291139240506329, 'Baseline')",11,Baseline,0.13291139240506328
19-CLP-CVS,"(0.5822784810126582, 'Weekday')","(0.7025316455696202, 'Regular')","(0.8417721518987342, 'Baseline')",1,Baseline,0.139240506329114
19-CLP-DAN,"(0.14556962025316456, 'Regular')","(0.3037974683544304, 'Weekday')","(0.5, 'Baseline')",3,Baseline,0.1962025316455696
19-CLP-GAS,"(0.27848101265822783, 'Regular')","(0.3037974683544304, 'Weekday')","(0.43670886075949367, 'Baseline')",8,Baseline,0.13291139240506328
19-CLP-GNS,"(0.0949367088607595, 'Regular')","(0.13924050632911392, 'Weekday')","(0.2848101265822785, 'Baseline')",13,Baseline,0.14556962025316458
19-CLP-GRO,"(0.11392405063291139, 'Regular')","(0.24050632911392406, 'Weekday')","(0.2974683544303797, 'Baseline')",4,Baseline,0.05696202531645567
19-CLP-GRV,"(0.12658227848101267, 'Regular')","(0.20253164556962025, 'Weekday')","(0.3037974683544304, 'Baseline')",10,Baseline,0.10126582278481014
19-CLP-HPT,"(0.13924050632911392, 'Regular')","(0.310126582278481, 'Weekday')","(0.4050632911392405, 'Baseline')",5,Baseline,0.0949367088607595
19-CLP-LYH,"(0.2088607594936709, 'Regular')","(0.2848101265822785, 'Weekday')","(0.4873417721518987, 'Baseline')",2,Baseline,0.20253164556962022
19-CLP-MEI,"(0.03546099290780142, 'Regular')","(0.03546099290780142, 'Weekday')","(0.09219858156028368, 'Baseline')",18,Baseline,0.05673758865248226
19-CLP-SAL,"(0.1337579617834395, 'Regular')","(0.29936305732484075, 'Weekday')","(0.39490445859872614, 'Baseline')",6,Baseline,0.09554140127388538
19-CLP-SPB,"(0.1518987341772152, 'Regular')","(0.22784810126582278, 'Weekday')","(0.4050632911392405, 'Baseline')",9,Baseline,0.17721518987341772
19-CLP-TCA,"(0.13291139240506328, 'Regular')","(0.22151898734177214, 'Weekday')","(0.36075949367088606, 'Baseline')",12,Baseline,0.13924050632911392
19-CLP-TCL,"(0.02112676056338028, 'Regular')","(0.056338028169014086, 'Weekday')","(0.13380281690140844, 'Baseline')",17,Baseline,0.07746478873239435
19-CLT-CSN,"(0.10759493670886076, 'Baseline')","(0.310126582278481, 'Weekday')","(0.3860759493670886, 'Regular')",4,Regular,0.07594936708860761
19-CLT-GRV,"(0.0949367088607595, 'Baseline')","(0.2848101265822785, 'Weekday')","(0.35443037974683544, 'Regular')",3,Regular,0.06962025316455694
